z,slope_norm
0.02094858333333333,0.03954333404640323
0.02100333333333333,0.047013971712276045
0.021058,0.04343726855365997
0.0211125,0.04860854623076026
0.021167833333333334,0.06467990626794981
0.021223500000000003,0.023750374615730274
0.021278833333333334,0.0004131085118632849
0.02133425,0.026559771950929803
0.021389666666666664,0.02782909660283163
0.021443083333333335,0.03135164229476151
0.021497250000000002,0.04193059907920255
0.0215515,0.080859763072542
0.0216055,0.07290478427593693
0.0216595,0.0728038145355854
0.021712999999999996,0.07896281810439384
0.02176566666666667,0.08258496324376675
0.021819416666666664,0.10049269879407359
0.021871666666666668,0.0960065841106144
0.021923916666666664,0.07771765505274962
0.02197541666666666,0.10593026960928341
0.022025999999999997,0.11523135556089809
0.022076583333333333,0.12512210844873478
0.022126333333333328,0.12235056933306523
0.022176249999999998,0.11489655550379052
0.02222608333333333,0.11342790584822028
0.02227533333333333,0.11670759355053754
0.022326666666666665,0.12553111224078758
0.022375749999999996,0.13785459321900684
0.022422583333333336,0.13231045614474904
0.022469499999999996,0.1419692225520194
0.022514083333333334,0.14172526943643554
0.022558666666666664,0.1419981214398365
0.022603166666666667,0.13177813133937505
0.02264625,0.12135200681421336
0.022688916666666666,0.1358511303537498
0.022731499999999998,0.15482551758069696
0.022772999999999998,0.1504231255826121
0.0228145,0.16694895614640215
0.022855833333333336,0.1788331426138607
0.022897166666666666,0.18549352174047273
0.02293866666666667,0.19435455282778802
0.022980500000000004,0.179042649107205
0.02302225,0.17861343407020047
0.023063916666666667,0.18469078317235965
0.023105583333333336,0.18179489092857995
0.023149,0.18698064886089044
0.0231925,0.20619664945629715
0.02323833333333333,0.221557667070487
0.023283916666666668,0.2397181275665634
0.0233295,0.2744023130203476
0.023375,0.2628487231902651
0.023420166666666666,0.25364331017362174
0.02346533333333333,0.25761379257106104
0.023508416666666667,0.24386988705420626
0.023553750000000002,0.20074526571988738
0.02359908333333333,0.14396596462453712
0.02364425,0.13199844974083305
0.023692,0.14285172120358236
0.023740749999999998,0.13932159909325273
0.023788666666666666,0.15447594892886374
0.023836916666666666,0.16116124662777215
0.0238865,0.17136174968371637
0.023936166666666668,0.1809092438595097
0.023986083333333335,0.1900593842421202
0.024036083333333336,0.1993278965145848
0.02408608333333333,0.19658266207612346
0.024135833333333336,0.1813372141821781
0.024185333333333333,0.17254657884992616
0.02423408333333333,0.19793505130200822
0.024282999999999996,0.13479911739773506
0.024330583333333333,0.13559522124497417
0.02437766666666667,0.12854578237004005
0.02442475,0.1224671486293985
0.024470666666666665,0.13298619015222793
0.024518583333333333,0.1044140029193245
0.02456858333333333,0.01366244855378873
