Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.012186093046523261,68.23147510432283,0.0007311655827913956,0.00048744372186093046,21.377507093516307,8.033394740978272,0.021384124378347247,29.432285958872928
0.012256128064032016,68.23631299063054,0.0007353676838419209,0.0004902451225612806,21.334512651613338,8.018775116679027,0.021630625217561258,29.374918393509926
0.01232616308154077,68.24115156303816,0.0007395697848924462,0.0004930465232616308,21.291555400269203,8.004166736811213,0.02187853866903437,29.317600675749453
0.012396198099049524,68.24599082169162,0.0007437718859429714,0.000495847923961981,21.248635356605995,7.98956960660046,0.022127864732766577,29.260332827939223
0.012466233116558279,68.25083076673691,0.0007479739869934967,0.0004986493246623312,21.205752537753167,7.974983731274722,0.0223786034087579,29.203114872436647
0.012536268134067033,68.25567139832012,0.000752176088044022,0.0005014507253626813,21.162906960847113,7.960409116064055,0.022630754697008326,29.145946831608175
0.012606303151575788,68.2605127165873,0.0007563781890945472,0.0005042521260630315,21.12009864303233,7.945845766201057,0.02288431859751787,29.088828727830904
0.012676338169084542,68.26535472168459,0.0007605802901450725,0.0005070535267633817,21.07732760146053,7.9312936869204735,0.02313929511028651,29.03176058349129
0.012746373186593296,68.27019741375817,0.0007647823911955977,0.0005098549274637319,21.034593853290794,7.916752883459292,0.023395684235314247,28.9747424209854
0.01281640820410205,68.27504079295423,0.000768984492246123,0.0005126563281640821,20.991897415690012,7.902223361057004,0.023653485972601102,28.917774262719618
0.012886443221610805,68.27988485941903,0.0007731865932966483,0.0005154577288644322,20.949238305832353,7.887705124955115,0.02391270032214706,28.860856131109614
0.01295647823911956,68.28472961329888,0.0007773886943471736,0.0005182591295647824,20.906616540899304,7.873198180397596,0.024173327283952134,28.80398804858085
0.013026513256628314,68.28957505474008,0.0007815907953976989,0.0005210605302651325,20.86403213808038,7.858702532630747,0.024435366858016304,28.74717003756914
0.013096548274137068,68.29442118388906,0.000785792896448224,0.0005238619309654828,20.82148511457193,7.844218186903024,0.02469881904433957,28.690402120519295
0.013166583291645823,68.29926800089218,0.0007899949974987493,0.000526663331665833,20.778975487578446,7.829745148465302,0.024963683842921955,28.633684319886672
0.013236618309154577,68.30411550589595,0.0007941970985492746,0.0005294647323661831,20.736503274311417,7.81528342257062,0.025229961253763443,28.5770166581358
0.013306653326663332,68.30896369904686,0.0007983991995997999,0.0005322661330665333,20.694068491990073,7.800833014474476,0.02549765127686405,28.520399157741416
0.013376688344172086,68.31381258049142,0.0008026013006503252,0.0005350675337668834,20.651671157841413,7.786393929434577,0.025766753912223748,28.463831841188213
0.01344672336168084,68.31866215037626,0.0008068034017008504,0.0005378689344672337,20.609311289099317,7.771966172710924,0.026037269159842547,28.407314730970086
0.013516758379189595,68.32351240884798,0.0008110055027513756,0.0005406703351675838,20.566988903005818,7.757549749565895,0.02630919701972046,28.350847849591432
0.01358679339669835,68.32836335605323,0.0008152076038019009,0.000543471735867934,20.52470401681031,7.743144665264125,0.026582537491857478,28.294431219566295
0.013656828414207104,68.33321499213876,0.0008194097048524262,0.0005462731365682841,20.482456647769375,7.728750925072499,0.026857290576253613,28.238064863418128
